janela,rodada,cliente_id,selecionado,falhou,tempo_execucao,tamanho_lote,mse_treino,mse_teste
11,6,5,0,0,0.0,0,0.0,0.0
11,6,6,1,0,0.0,0,0.0,0.0
11,6,7,1,1,0.0,0,0.0,0.0
11,6,8,1,0,0.0,0,0.0,0.0
11,6,9,1,1,0.0,0,0.0,0.0
11,6,3,1,0,0.0,0,1.718593,0.0
11,6,4,1,0,0.0,0,4.596819,0.0
11,6,6,1,0,0.0,0,0.0,0.0
11,6,7,1,0,0.0,0,5.043763,0.0
11,6,8,1,0,0.0,0,0.0,0.0
11,6,9,1,0,0.0,0,0.0,0.0
11,7,0,0,0,0.0,0,0.0,0.0
11,7,1,1,0,0.0,0,0.0,0.0
11,7,2,1,0,0.0,0,0.0,0.0
11,7,3,0,0,0.0,0,0.0,0.0
11,7,4,0,0,0.0,0,0.0,0.0
11,7,5,1,1,0.0,0,0.0,0.0
11,7,6,1,0,0.0,0,0.0,0.0
11,7,7,0,0,0.0,0,0.0,0.0
11,7,8,1,0,0.0,0,0.0,0.0
11,7,9,1,0,0.0,0,0.0,0.0
11,8,0,0,0,0.0,0,0.0,0.0
11,8,1,1,0,0.0,0,0.0,0.0
11,8,2,0,0,0.0,0,0.0,0.0
11,8,3,0,0,0.0,0,0.0,0.0
11,8,4,1,0,8.4e-05,80,0.0,0.0
11,8,5,1,0,0.0,0,0.0,0.0
11,8,6,0,0,0.0,0,0.0,0.0
11,8,7,1,0,8.2e-05,61,0.0,0.0
11,8,8,1,0,0.0,0,0.0,0.0
11,8,9,1,1,0.0,0,0.0,0.0
11,8,1,1,0,0.0,0,0.0,0.0
11,8,4,1,0,0.0,0,4.119741,0.0
11,8,5,1,0,0.0,0,0.0,0.0
11,8,7,1,0,0.0,0,5.193772,0.0
11,8,8,1,0,0.0,0,0.0,0.0
11,8,9,1,0,0.0,0,0.0,0.0
11,9,0,1,1,0.0,0,0.0,0.0
11,9,1,0,0,0.0,0,0.0,0.0
11,9,2,1,1,0.0,0,0.0,0.0
11,9,3,0,0,0.0,0,0.0,0.0
11,9,4,1,1,0.0,0,0.0,0.0
11,9,5,1,0,0.0,0,0.0,0.0
11,9,6,0,0,0.0,0,0.0,0.0
11,9,7,0,0,0.0,0,0.0,0.0
11,9,8,1,0,0.0,0,0.0,0.0
11,9,9,1,0,0.0,0,0.0,0.0
11,10,0,0,0,0.0,0,0.0,0.0
11,10,1,1,0,0.0,0,0.0,0.0
11,10,2,0,0,0.0,0,0.0,0.0
11,10,3,1,0,8.9e-05,80,0.0,0.0
11,10,4,1,0,9.1e-05,80,0.0,0.0
11,10,5,0,0,0.0,0,0.0,0.0
11,10,6,1,0,0.0,0,0.0,0.0
11,10,7,1,0,9.6e-05,61,0.0,0.0
11,10,8,1,0,0.0,0,0.0,0.0
11,10,9,0,0,0.0,0,0.0,0.0
11,10,1,1,0,0.0,0,0.0,0.0
11,10,3,1,0,0.0,0,1.892639,0.0
11,10,4,1,0,0.0,0,4.021951,0.0
11,10,6,1,0,0.0,0,0.0,0.0
11,10,7,1,0,0.0,0,5.306822,0.0
11,10,8,1,0,0.0,0,0.0,0.0
12,1,0,1,0,0.0,0,0.0,0.0
12,1,1,1,1,0.0,0,0.0,0.0
12,1,2,0,0,0.0,0,0.0,0.0
12,1,3,1,0,9.5e-05,80,0.0,0.0
12,1,4,1,0,9.5e-05,80,0.0,0.0
12,1,5,0,0,0.0,0,0.0,0.0
12,1,6,0,0,0.0,0,0.0,0.0
12,1,7,1,0,9.8e-05,21,0.0,0.0
12,1,8,1,1,0.0,0,0.0,0.0
12,1,9,0,0,0.0,0,0.0,0.0
12,1,0,1,0,0.0,0,0.0,0.0
12,1,1,1,0,0.0,0,0.0,0.0
12,1,3,1,0,0.0,0,1.836112,0.0
12,1,4,1,0,0.0,0,3.609605,0.0
12,1,7,1,0,0.0,0,9.134547,0.0
12,1,8,1,0,0.0,0,0.0,0.0
12,2,0,1,0,0.0,0,0.0,0.0
12,2,1,1,0,0.0,0,0.0,0.0
12,2,2,1,0,0.0,0,0.0,0.0
12,2,3,0,0,0.0,0,0.0,0.0
12,2,4,1,0,9.6e-05,80,0.0,0.0
12,2,5,0,0,0.0,0,0.0,0.0
12,2,6,0,0,0.0,0,0.0,0.0
12,2,7,0,0,0.0,0,0.0,0.0
12,2,8,1,0,0.0,0,0.0,0.0
12,2,9,1,0,0.0,0,0.0,0.0
12,2,0,1,0,0.0,0,0.0,0.0
12,2,1,1,0,0.0,0,0.0,0.0
12,2,2,1,0,0.0,0,0.0,0.0
12,2,4,1,0,0.0,0,2.480315,0.0
12,2,8,1,0,0.0,0,0.0,0.0
12,2,9,1,0,0.0,0,0.0,0.0
12,3,0,0,0,0.0,0,0.0,0.0
12,3,1,0,0,0.0,0,0.0,0.0
12,3,2,0,0,0.0,0,0.0,0.0
12,3,3,1,1,0.0,0,0.0,0.0
12,3,4,1,1,0.0,0,0.0,0.0
12,3,5,1,0,0.0,0,0.0,0.0
12,3,6,0,0,0.0,0,0.0,0.0
12,3,7,1,0,9.4e-05,21,0.0,0.0
12,3,8,1,1,0.0,0,0.0,0.0
12,3,9,1,1,0.0,0,0.0,0.0
12,3,3,1,0,0.0,0,3.077058,0.0
12,3,4,1,0,0.0,0,5.578917,0.0
12,3,5,1,0,0.0,0,0.0,0.0
12,3,7,1,0,0.0,0,5.618147,0.0
12,3,8,1,0,0.0,0,0.0,0.0
12,3,9,1,0,0.0,0,0.0,0.0
12,4,0,0,0,0.0,0,0.0,0.0
12,4,1,1,0,0.0,0,0.0,0.0
12,4,2,1,0,0.0,0,0.0,0.0
12,4,3,1,1,0.0,0,0.0,0.0
12,4,4,1,0,9.9e-05,80,0.0,0.0
12,4,5,0,0,0.0,0,0.0,0.0
12,4,6,1,0,0.0,0,0.0,0.0
12,4,7,0,0,0.0,0,0.0,0.0
12,4,8,0,0,0.0,0,0.0,0.0
12,4,9,1,0,0.0,0,0.0,0.0
12,4,1,1,0,0.0,0,0.0,0.0
12,4,2,1,0,0.0,0,0.0,0.0
12,4,3,1,0,0.0,0,2.548485,0.0
12,4,4,1,0,0.0,0,3.211079,0.0
12,4,6,1,0,0.0,0,0.0,0.0
12,4,9,1,0,0.0,0,0.0,0.0
12,5,0,0,0,0.0,0,0.0,0.0
12,5,1,1,1,0.0,0,0.0,0.0
12,5,2,1,0,0.0,0,0.0,0.0
12,5,3,0,0,0.0,0,0.0,0.0
12,5,4,1,0,0.0001,80,0.0,0.0
12,5,5,0,0,0.0,0,0.0,0.0
12,5,6,1,0,0.0,0,0.0,0.0
12,5,7,1,1,0.0,0,0.0,0.0
12,5,8,0,0,0.0,0,0.0,0.0
12,5,9,1,0,0.0,0,0.0,0.0
12,5,1,1,0,0.0,0,0.0,0.0
12,5,2,1,0,0.0,0,0.0,0.0
12,5,4,1,0,0.0,0,2.356688,0.0
12,5,6,1,0,0.0,0,0.0,0.0
12,5,7,1,0,0.0,0,11.531409,0.0
12,5,9,1,0,0.0,0,0.0,0.0
12,6,0,1,0,0.0,0,0.0,0.0
12,6,1,1,0,0.0,0,0.0,0.0
12,6,2,1,1,0.0,0,0.0,0.0
12,6,3,0,0,0.0,0,0.0,0.0
12,6,4,1,0,9.6e-05,80,0.0,0.0
12,6,5,0,0,0.0,0,0.0,0.0
12,6,6,1,0,0.0,0,0.0,0.0
12,6,7,0,0,0.0,0,0.0,0.0
12,6,8,1,0,0.0,0,0.0,0.0
12,6,9,0,0,0.0,0,0.0,0.0
12,6,0,1,0,0.0,0,0.0,0.0
12,6,1,1,0,0.0,0,0.0,0.0
12,6,2,1,0,0.0,0,0.0,0.0
12,6,4,1,0,0.0,0,2.005932,0.0
12,6,6,1,0,0.0,0,0.0,0.0
12,6,8,1,0,0.0,0,0.0,0.0
12,7,0,1,0,0.0,0,0.0,0.0
12,7,1,1,1,0.0,0,0.0,0.0
12,7,2,0,0,0.0,0,0.0,0.0
12,7,3,0,0,0.0,0,0.0,0.0
12,7,4,1,1,0.0,0,0.0,0.0
12,7,5,0,0,0.0,0,0.0,0.0
12,7,6,0,0,0.0,0,0.0,0.0
12,7,7,1,0,8.8e-05,21,0.0,0.0
12,7,8,1,0,0.0,0,0.0,0.0
12,7,9,1,0,0.0,0,0.0,0.0
12,7,0,1,0,0.0,0,0.0,0.0
12,7,1,1,0,0.0,0,0.0,0.0
12,7,4,1,0,0.0,0,4.927741,0.0
12,7,7,1,0,0.0,0,6.256069,0.0
12,7,8,1,0,0.0,0,0.0,0.0
12,7,9,1,0,0.0,0,0.0,0.0
12,8,0,0,0,0.0,0,0.0,0.0
12,8,1,0,0,0.0,0,0.0,0.0
12,8,2,1,0,0.0,0,0.0,0.0
12,8,3,1,0,9.5e-05,80,0.0,0.0
12,8,4,1,1,0.0,0,0.0,0.0
12,8,5,1,0,0.0,0,0.0,0.0
12,8,6,0,0,0.0,0,0.0,0.0
12,8,7,1,1,0.0,0,0.0,0.0
12,8,8,0,0,0.0,0,0.0,0.0
12,8,9,1,0,0.0,0,0.0,0.0
12,8,2,1,0,0.0,0,0.0,0.0
12,8,3,1,0,0.0,0,1.987619,0.0
12,8,4,1,0,0.0,0,4.298614,0.0
12,8,5,1,0,0.0,0,0.0,0.0
12,8,7,1,0,0.0,0,7.699745,0.0
12,8,9,1,0,0.0,0,0.0,0.0
12,9,0,0,0,0.0,0,0.0,0.0
12,9,1,1,1,0.0,0,0.0,0.0
12,9,2,1,1,0.0,0,0.0,0.0
12,9,3,0,0,0.0,0,0.0,0.0
12,9,4,1,0,9.3e-05,80,0.0,0.0
12,9,5,1,0,0.0,0,0.0,0.0
12,9,6,1,0,0.0,0,0.0,0.0
12,9,7,0,0,0.0,0,0.0,0.0
12,9,8,1,1,0.0,0,0.0,0.0
12,9,9,0,0,0.0,0,0.0,0.0
12,9,1,1,0,0.0,0,0.0,0.0
12,9,2,1,0,0.0,0,0.0,0.0
12,9,4,1,0,0.0,0,2.664071,0.0
12,9,5,1,0,0.0,0,0.0,0.0
12,9,6,1,0,0.0,0,0.0,0.0
12,9,8,1,0,0.0,0,0.0,0.0
12,10,0,1,1,0.0,0,0.0,0.0
12,10,1,0,0,0.0,0,0.0,0.0
12,10,2,1,0,0.0,0,0.0,0.0
12,10,3,0,0,0.0,0,0.0,0.0
12,10,4,1,0,9.2e-05,80,0.0,0.0
12,10,5,0,0,0.0,0,0.0,0.0
12,10,6,1,1,0.0,0,0.0,0.0
12,10,7,0,0,0.0,0,0.0,0.0
12,10,8,1,0,0.0,0,0.0,0.0
12,10,9,1,1,0.0,0,0.0,0.0
12,10,0,1,0,0.0,0,0.0,0.0
12,10,2,1,0,0.0,0,0.0,0.0
12,10,4,1,0,0.0,0,2.071125,0.0
12,10,6,1,0,0.0,0,0.0,0.0
12,10,8,1,0,0.0,0,0.0,0.0
12,10,9,1,0,0.0,0,0.0,0.0
